Season,G#,Team,Opp,Spread,Over/Under,Result,vs. Line,OU Result
2019,16,TAM,ATL,-1.0,48.0,"L, 22-28",Lost,Over
2019,1,OTI,@CLE,5.5,44.0,"W, 43-13",Won,Over
2019,2,OTI,IND,-3.0,43.5,"L, 17-19",Lost,Under
2019,3,OTI,@JAX,-1.5,38.0,"L, 7-20",Lost,Under
2019,4,OTI,@ATL,3.5,46.0,"W, 24-10",Won,Under
2019,5,OTI,BUF,-3.5,39.5,"L, 7-14",Lost,Under
2019,6,OTI,@DEN,1.0,41.0,"L, 0-16",Lost,Under
2019,7,OTI,LAC,-3.0,42.5,"W, 23-20",Push,Over
2019,8,OTI,TAM,-2.0,45.5,"W, 27-23",Won,Over
2019,9,OTI,@CAR,3.5,43.0,"L, 20-30",Lost,Over
2019,10,OTI,KAN,5.0,49.0,"W, 35-32",Won,Over
2019,11,OTI,JAX,-4.5,42.0,"W, 42-20",Won,Over
2019,12,OTI,@IND,-1.0,41.5,"W, 31-17",Won,Over
2019,13,OTI,@OAK,-3.0,47.0,"W, 42-21",Won,Over
2019,14,OTI,HOU,-3.0,50.0,"L, 21-24",Lost,Under
2019,15,OTI,NOR,3.5,49.0,"L, 28-38",Lost,Over
2019,16,OTI,@HOU,-10.0,43.0,"W, 35-14",Won,Over
2019,17,OTI,@NWE,4.5,45.0,"W, 20-13",Won,Under
2019,18,OTI,@BAL,10.0,47.5,"W, 28-12",Won,Under
2019,19,OTI,@KAN,7.5,51.0,"L, 24-35",Lost,Over
2019,1,WAS,@PHI,10.5,44.0,"L, 27-32",Won,Over
2019,2,WAS,DAL,6.0,46.5,"L, 21-31",Lost,Over
2019,3,WAS,CHI,5.0,41.0,"L, 15-31",Lost,Over
2019,4,WAS,@NYG,3.0,48.0,"L, 3-24",Lost,Under
2019,5,WAS,NWE,15.5,42.0,"L, 7-33",Lost,Under
2019,6,WAS,@MIA,-6.0,42.0,"W, 17-16",Lost,Under
2019,7,WAS,SFO,10.0,39.0,"L, 0-9",Won,Under
2019,8,WAS,@MIN,16.5,42.0,"L, 9-19",Won,Under
2019,9,WAS,@BUF,10.5,37.0,"L, 9-24",Lost,Under
2019,10,WAS,NYJ,-1.0,37.5,"L, 17-34",Lost,Over
2019,11,WAS,DET,4.0,39.0,"W, 19-16",Won,Under
2019,12,WAS,@CAR,10.5,38.5,"W, 29-21",Won,Over
2019,13,WAS,@GNB,13.0,42.5,"L, 15-20",Won,Under
2019,14,WAS,PHI,7.0,38.0,"L, 27-37",Lost,Over
2019,15,WAS,NYG,1.0,42.0,"L, 35-41",Lost,Over
2019,16,WAS,@DAL,12.5,47.5,"L, 16-47",Lost,Over
2019,1,DEN,@OAK,-3.0,42.5,"L, 16-24",Lost,Under
2019,2,DEN,CHI,3.0,41.0,"L, 14-16",Won,Under
2019,3,DEN,@GNB,7.0,42.0,"L, 16-27",Lost,Over
2019,4,DEN,JAX,-2.5,37.0,"L, 24-26",Lost,Over
2019,5,DEN,@LAC,4.0,46.0,"W, 20-13",Won,Under
2019,6,DEN,TEN,-1.0,41.0,"W, 16-0",Won,Under
2019,7,DEN,KAN,3.0,49.5,"L, 6-30",Lost,Under
2019,8,DEN,@IND,6.0,41.0,"L, 13-15",Won,Under
2019,9,DEN,CLE,4.0,39.0,"W, 24-19",Won,Over
2019,10,DEN,@MIN,10.0,40.5,"L, 23-27",Won,Over
2019,11,DEN,@BUF,3.5,37.0,"L, 3-20",Lost,Under
2019,12,DEN,LAC,4.5,39.0,"W, 23-20",Won,Over
2019,13,DEN,@HOU,8.0,42.5,"W, 38-24",Won,Over
2019,14,DEN,@KAN,10.0,43.0,"L, 3-23",Lost,Under
2019,15,DEN,DET,-9.5,40.0,"W, 27-17",Won,Over
2019,16,DEN,OAK,-5.5,41.5,"W, 16-15",Lost,Under
2019,1,DET,@ARI,-2.5,45.5,"T, 27-27",Lost,Over
2019,2,DET,LAC,1.0,47.0,"W, 13-10",Won,Under
2019,3,DET,@PHI,4.0,45.0,"W, 27-24",Won,Over
2019,4,DET,KAN,7.5,54.5,"L, 30-34",Won,Over
2019,5,DET,@GNB,3.5,47.0,"L, 22-23",Won,Under
2019,6,DET,MIN,2.5,43.5,"L, 30-42",Lost,Over
2019,7,DET,NYG,-6.5,49.0,"W, 31-26",Lost,Over
2019,8,DET,@OAK,2.5,51.5,"L, 24-31",Lost,Over
2019,9,DET,@CHI,6.0,38.0,"L, 13-20",Lost,Under
2019,10,DET,DAL,7.5,46.5,"L, 27-35",Lost,Over
2019,11,DET,@WAS,-4.0,39.0,"L, 16-19",Lost,Under
2019,12,DET,CHI,5.5,37.5,"L, 20-24",Won,Over
2019,13,DET,@MIN,12.0,43.5,"L, 7-20",Lost,Under
2019,14,DET,TAM,5.5,46.0,"L, 17-38",Lost,Over
2019,15,DET,@DEN,9.5,40.0,"L, 17-27",Lost,Over
2019,16,DET,GNB,13.5,44.0,"L, 20-23",Won,Under
2020,1,CRD,@SFO,7.0,48.5,"W, 24-20",Won,Under
2020,2,CRD,WAS,-7.5,46.5,"W, 30-15",Won,Under
2020,3,CRD,DET,-4.5,55.5,"L, 23-26",Lost,Under
2020,4,CRD,@CAR,-3.0,52.5,"L, 21-31",Lost,Under
2020,5,CRD,@NYJ,-7.0,48.5,"W, 30-10",Won,Under
2020,6,CRD,@DAL,1.0,55.5,"W, 38-10",Won,Under
2020,7,CRD,SEA,3.5,55.5,"W, 37-34",Won,Over
2020,8,CRD,MIA,-6.0,49.0,"L, 31-34",Lost,Over
2020,9,CRD,BUF,-3.0,56.0,"W, 32-30",Lost,Over
2020,10,CRD,@SEA,3.0,56.5,"L, 21-28",Lost,Under
2020,11,CRD,@NWE,-1.0,51.0,"L, 17-20",Lost,Under
2020,12,CRD,LAR,2.5,49.0,"L, 28-38",Lost,Over
2020,13,CRD,@NYG,-3.0,47.5,"W, 26-7",Won,Under
2020,14,CRD,PHI,-6.5,49.5,"W, 33-26",Won,Over
2020,15,CRD,SFO,-5.0,48.5,"L, 12-20",Lost,Under
2020,16,CRD,@LAR,1.0,42.0,"L, 7-18",Lost,Under
2020,1,ATL,SEA,-1.0,49.5,"L, 25-38",Lost,Over
2020,2,ATL,@DAL,3.0,53.0,"L, 39-40",Won,Over
2020,3,ATL,CHI,-2.5,46.0,"L, 26-30",Lost,Over
2020,4,ATL,@GNB,5.0,56.5,"L, 16-30",Lost,Under
2020,5,ATL,CAR,-2.5,53.5,"L, 16-23",Lost,Under
2020,6,ATL,@MIN,3.5,53.5,"W, 40-23",Won,Over
2020,7,ATL,DET,-1.0,54.0,"L, 22-23",Lost,Under
2020,8,ATL,@CAR,1.5,52.0,"W, 25-17",Won,Under
2020,9,ATL,DEN,-4.5,50.5,"W, 34-27",Won,Over
2020,10,ATL,@NOR,3.5,49.5,"L, 9-24",Lost,Under
2020,11,ATL,LVR,3.5,53.0,"W, 43-6",Won,Under
2020,12,ATL,NOR,2.5,46.5,"L, 16-21",Lost,Under
2020,13,ATL,@LAC,1.0,49.5,"L, 17-20",Lost,Under
2020,14,ATL,TAM,6.0,49.5,"L, 27-31",Won,Over
2020,15,ATL,@KAN,11.0,54.0,"L, 14-17",Won,Under
2020,16,ATL,@TAM,7.5,51.5,"L, 27-44",Lost,Over
2020,1,RAV,CLE,-7.0,47.0,"W, 38-6",Won,Under
2020,2,RAV,@HOU,-7.5,49.5,"W, 33-16",Won,Under
2020,3,RAV,KAN,-3.5,55.0,"L, 20-34",Lost,Under
2020,4,RAV,@WAS,-14.5,45.0,"W, 31-17",Lost,Over
2020,5,RAV,CIN,-12.5,49.0,"W, 27-3",Won,Under
2020,6,RAV,@PHI,-10.5,46.5,"W, 30-28",Lost,Over
2020,7,RAV,PIT,-4.0,44.0,"L, 24-28",Lost,Over
2020,8,RAV,@IND,1.0,47.5,"W, 24-10",Won,Under
2020,9,RAV,@NWE,-7.0,44.0,"L, 17-23",Lost,Under
2020,10,RAV,TEN,-6.0,50.5,"L, 24-30",Lost,Over
2020,11,RAV,@PIT,10.0,42.0,"L, 14-19",Won,Under
2020,12,RAV,DAL,-8.0,45.5,"W, 34-17",Won,Over
2020,13,RAV,@CLE,-3.0,46.0,"W, 47-42",Won,Over
2020,14,RAV,JAX,-13.0,49.0,"W, 40-14",Won,Over
2020,15,RAV,NYG,-10.0,43.0,"W, 27-13",Won,Under
2020,16,RAV,@CIN,-13.5,46.0,"W, 38-3",Won,Under
2020,17,RAV,@TEN,-3.5,53.5,"W, 20-13",Won,Under
2020,19,RAV,@BUF,2.5,49.5,"L, 3-17",Lost,Under
2020,1,BUF,NYJ,-6.5,39.5,"W, 27-17",Won,Over
2020,2,BUF,@MIA,-5.5,42.5,"W, 31-28",Lost,Over
2020,3,BUF,LAR,-1.5,46.5,"W, 35-32",Won,Over
2020,4,BUF,@LVR,-3.0,53.0,"W, 30-23",Won,Push
2020,5,BUF,@TEN,-3.0,52.0,"L, 16-42",Lost,Over
2020,6,BUF,KAN,5.5,55.0,"L, 17-26",Lost,Under
2020,7,BUF,@NYJ,-9.5,47.0,"W, 18-10",Lost,Under
2020,8,BUF,NWE,-4.0,41.0,"W, 24-21",Lost,Over
2020,9,BUF,SEA,3.0,55.5,"W, 44-34",Won,Over
2020,10,BUF,@ARI,3.0,56.0,"L, 30-32",Won,Over
2020,11,BUF,LAC,-4.5,51.5,"W, 27-17",Won,Under
2020,12,BUF,@SFO,1.5,48.0,"W, 34-24",Won,Over
2020,13,BUF,PIT,-2.0,48.5,"W, 26-15",Won,Under
2020,14,BUF,@DEN,-5.5,49.0,"W, 48-19",Won,Over
2020,15,BUF,@NWE,-7.0,47.5,"W, 38-9",Won,Under
2020,16,BUF,MIA,3.5,43.0,"W, 56-26",Won,Over
2020,17,BUF,IND,-7.0,50.5,"W, 27-24",Lost,Over
2020,18,BUF,BAL,-2.5,49.5,"W, 17-3",Won,Under
2020,19,BUF,@KAN,3.0,55.0,"L, 24-38",Lost,Over
2020,1,CAR,LVR,3.0,48.0,"L, 30-34",Lost,Over
2020,2,CAR,@TAM,7.5,47.0,"L, 17-31",Lost,Over
2020,3,CAR,@LAC,6.0,43.5,"W, 21-16",Won,Under
2020,4,CAR,ARI,3.0,52.5,"W, 31-21",Won,Under
2020,5,CAR,@ATL,2.5,53.5,"W, 23-16",Won,Under
2020,6,CAR,CHI,-2.0,45.0,"L, 16-23",Lost,Under
2020,7,CAR,@NOR,7.0,49.5,"L, 24-27",Won,Over
2020,8,CAR,ATL,-1.5,52.0,"L, 17-25",Lost,Under
2020,9,CAR,@KAN,10.0,51.5,"L, 31-33",Won,Over
2020,10,CAR,TAM,6.0,49.5,"L, 23-46",Lost,Over
2020,11,CAR,DET,3.0,47.0,"W, 20-0",Won,Under
2020,12,CAR,@MIN,3.0,50.0,"L, 27-28",Won,Over
2020,13,CAR,DEN,-4.0,46.5,"L, 27-32",Lost,Over
2020,14,CAR,@GNB,8.0,51.5,"L, 16-24",Push,Under
2020,15,CAR,@WAS,-1.0,41.5,"W, 20-13",Won,Under
2020,16,CAR,NOR,6.0,47.0,"L, 7-33",Lost,Under
2020,1,CHI,@DET,2.5,42.5,"W, 27-23",Won,Over
2020,2,CHI,NYG,-4.5,42.5,"W, 17-13",Lost,Under
2020,3,CHI,@ATL,2.5,46.0,"W, 30-26",Won,Over
2020,4,CHI,IND,3.5,43.5,"L, 11-19",Lost,Under
2020,5,CHI,TAM,3.5,44.0,"W, 20-19",Won,Under
2020,6,CHI,@CAR,2.0,45.0,"W, 23-16",Won,Under
2020,7,CHI,@LAR,6.5,44.0,"L, 10-24",Lost,Under
2020,8,CHI,NOR,5.5,41.0,"L, 23-26",Won,Over
2020,9,CHI,@TEN,6.5,46.5,"L, 17-24",Lost,Under
2020,10,CHI,MIN,3.5,44.5,"L, 13-19",Lost,Under
2020,11,CHI,@GNB,7.5,44.0,"L, 25-41",Lost,Over
2020,12,CHI,DET,-3.0,44.0,"L, 30-34",Lost,Over
2020,13,CHI,HOU,1.0,46.5,"W, 36-7",Won,Under
2020,14,CHI,@MIN,2.5,47.5,"W, 33-27",Won,Over
2020,15,CHI,@JAX,-9.5,47.0,"W, 41-17",Won,Over
2020,16,CHI,GNB,4.5,48.0,"L, 16-35",Lost,Over
2020,17,CHI,@NOR,11.0,48.0,"L, 9-21",Lost,Under
2020,1,CIN,LAC,2.5,41.5,"L, 13-16",Lost,Under
2020,2,CIN,@CLE,6.0,44.5,"L, 30-35",Won,Over
2020,3,CIN,@PHI,5.5,46.5,"T, 23-23",Won,Under
2020,4,CIN,JAX,-1.0,50.0,"W, 33-25",Won,Over
2020,5,CIN,@BAL,12.5,49.0,"L, 3-27",Lost,Under
2020,6,CIN,@IND,7.5,46.0,"L, 27-31",Won,Over
2020,7,CIN,CLE,4.5,50.0,"L, 34-37",Won,Over
2020,8,CIN,TEN,7.5,49.5,"W, 31-20",Won,Over
2020,9,CIN,@PIT,6.5,46.0,"L, 10-36",Lost,Push
2020,10,CIN,@WAS,2.0,48.0,"L, 9-20",Lost,Under
2020,11,CIN,NYG,6.5,45.0,"L, 17-19",Won,Under
2020,12,CIN,@MIA,10.5,43.0,"L, 7-19",Lost,Under
2020,13,CIN,DAL,3.0,44.0,"L, 7-30",Lost,Under
2020,14,CIN,PIT,14.5,40.5,"W, 27-17",Won,Over
2020,15,CIN,@HOU,7.5,46.0,"W, 37-31",Won,Over
2020,16,CIN,BAL,13.5,46.0,"L, 3-38",Lost,Under
2020,1,CLE,@BAL,7.0,47.0,"L, 6-38",Lost,Under
2020,2,CLE,CIN,-6.0,44.5,"W, 35-30",Lost,Over
2020,3,CLE,WAS,-7.5,45.0,"W, 34-20",Won,Over
2020,4,CLE,@DAL,3.5,56.5,"W, 49-38",Won,Over
2020,5,CLE,IND,-1.0,48.5,"W, 32-23",Won,Over
2020,6,CLE,@PIT,3.0,50.0,"L, 7-38",Lost,Under
2020,7,CLE,@CIN,-4.5,50.0,"W, 37-34",Lost,Over
2020,8,CLE,LVR,-1.0,48.0,"L, 6-16",Lost,Under
2020,9,CLE,HOU,-4.5,46.5,"W, 10-7",Lost,Under
2020,10,CLE,PHI,-2.5,45.5,"W, 22-17",Won,Under
2020,11,CLE,@JAX,-7.5,48.0,"W, 27-25",Lost,Over
2020,12,CLE,@TEN,4.0,54.0,"W, 41-35",Won,Over
2020,13,CLE,BAL,3.0,46.0,"L, 42-47",Lost,Over
2020,14,CLE,@NYG,-6.0,45.0,"W, 20-6",Won,Under
2020,15,CLE,@NYJ,-6.5,45.0,"L, 16-23",Lost,Under
2020,16,CLE,PIT,-10.5,44.5,"W, 24-22",Lost,Over
2020,17,CLE,@PIT,5.0,47.0,"W, 48-37",Won,Over
2020,18,CLE,@KAN,7.5,55.5,"L, 17-22",Won,Under
2020,1,DAL,@LAR,1.0,52.0,"L, 17-20",Lost,Under
2020,2,DAL,ATL,-3.0,53.0,"W, 40-39",Lost,Over
2020,3,DAL,@SEA,5.5,58.0,"L, 31-38",Lost,Over
2020,4,DAL,CLE,-3.5,56.5,"L, 38-49",Lost,Over
2020,5,DAL,NYG,-7.5,52.0,"W, 37-34",Lost,Over
2020,6,DAL,ARI,-1.0,55.5,"L, 10-38",Lost,Under
2020,7,DAL,@WAS,-1.0,44.5,"L, 3-25",Lost,Under
2020,8,DAL,@PHI,10.5,43.0,"L, 9-23",Lost,Under
2020,9,DAL,PIT,14.0,44.0,"L, 19-24",Won,Under
2020,10,DAL,@MIN,7.0,49.5,"W, 31-28",Won,Over
2020,11,DAL,WAS,-2.5,46.0,"L, 16-41",Lost,Over
2020,12,DAL,@BAL,8.0,45.5,"L, 17-34",Lost,Over
2020,13,DAL,@CIN,-3.0,44.0,"W, 30-7",Won,Under
2020,14,DAL,SFO,4.0,46.0,"W, 41-33",Won,Over
2020,15,DAL,PHI,3.0,50.0,"W, 37-17",Won,Over
2020,16,DAL,@NYG,-1.5,44.5,"L, 19-23",Lost,Under
2020,1,GNB,@MIN,1.0,44.0,"W, 43-34",Won,Over
2020,2,GNB,DET,-7.0,51.0,"W, 42-21",Won,Over
2020,3,GNB,@NOR,3.5,52.0,"W, 37-30",Won,Over
2020,4,GNB,ATL,-5.0,56.5,"W, 30-16",Won,Under
2020,5,GNB,@TAM,-3.0,55.0,"L, 10-38",Lost,Under
2020,6,GNB,@HOU,-2.5,55.5,"W, 35-20",Won,Under
2020,7,GNB,MIN,-5.5,47.0,"L, 22-28",Lost,Over
2020,8,GNB,@SFO,-6.0,48.5,"W, 34-17",Won,Over
2020,9,GNB,JAX,-13.5,47.5,"W, 24-20",Lost,Under
2020,10,GNB,@IND,1.5,52.5,"L, 31-34",Lost,Over
2020,11,GNB,CHI,-7.5,44.0,"W, 41-25",Won,Over
2020,12,GNB,PHI,-8.0,50.0,"W, 30-16",Won,Under
2020,13,GNB,@DET,-9.5,55.5,"W, 31-24",Lost,Under
2020,14,GNB,CAR,-8.0,51.5,"W, 24-16",Push,Under
2020,15,GNB,TEN,-3.0,52.5,"W, 40-14",Won,Over
2020,16,GNB,@CHI,-4.5,48.0,"W, 35-16",Won,Over
2020,17,GNB,LAR,-7.0,45.0,"W, 32-18",Won,Over
2020,18,GNB,TAM,-3.0,53.0,"L, 26-31",Lost,Over
2020,1,HTX,@KAN,9.5,53.5,"L, 20-34",Lost,Over
2020,2,HTX,BAL,7.5,49.5,"L, 16-33",Lost,Under
2020,3,HTX,@PIT,3.5,46.5,"L, 21-28",Lost,Over
2020,4,HTX,MIN,-3.5,52.5,"L, 23-31",Lost,Over
2020,5,HTX,JAX,-6.5,55.0,"W, 30-14",Won,Under
2020,6,HTX,@TEN,4.0,52.0,"L, 36-42",Lost,Over
2020,7,HTX,GNB,2.5,55.5,"L, 20-35",Lost,Under
2020,8,HTX,@JAX,-7.0,49.0,"W, 27-25",Lost,Over
2020,9,HTX,@CLE,4.5,46.5,"L, 7-10",Won,Under
2020,10,HTX,NWE,2.5,49.5,"W, 27-20",Won,Under
2020,11,HTX,@DET,-3.0,52.5,"W, 41-25",Won,Over
2020,12,HTX,IND,3.5,50.0,"L, 20-26",Lost,Under
2020,13,HTX,@CHI,-1.0,46.5,"L, 7-36",Lost,Under
2020,14,HTX,@IND,7.5,52.5,"L, 20-27",Won,Under
2020,15,HTX,CIN,-7.5,46.0,"L, 31-37",Lost,Over
2020,16,HTX,TEN,7.0,55.5,"L, 38-41",Won,Over
2020,1,CLT,@JAX,-7.0,44.0,"L, 20-27",Lost,Over
2020,2,CLT,MIN,-3.5,49.0,"W, 28-11",Won,Under
2020,3,CLT,NYJ,-12.5,44.0,"W, 36-7",Won,Under
2020,4,CLT,@CHI,-3.5,43.5,"W, 19-11",Won,Under
2020,5,CLT,@CLE,1.0,48.5,"L, 23-32",Lost,Over
2020,6,CLT,CIN,-7.5,46.0,"W, 31-27",Lost,Over
2020,7,CLT,@DET,-3.5,49.0,"W, 41-21",Won,Over
2020,8,CLT,BAL,-1.0,47.5,"L, 10-24",Lost,Under
2020,9,CLT,@TEN,-1.0,49.5,"W, 34-17",Won,Over
2020,10,CLT,GNB,-1.5,52.5,"W, 34-31",Won,Over
2020,11,CLT,TEN,-3.0,51.5,"L, 26-45",Lost,Over
2020,12,CLT,@HOU,-3.5,50.0,"W, 26-20",Won,Under
2020,13,CLT,@LVR,-2.5,52.0,"W, 44-27",Won,Over
2020,14,CLT,HOU,-7.5,52.5,"W, 27-20",Lost,Under
2020,15,CLT,@PIT,-1.0,43.5,"L, 24-28",Lost,Over
2020,16,CLT,JAX,-15.5,47.5,"W, 28-14",Lost,Under
2020,17,CLT,@BUF,7.0,50.5,"L, 24-27",Won,Over
2020,1,JAX,IND,7.0,44.0,"W, 27-20",Won,Over
2020,2,JAX,@TEN,7.0,44.5,"L, 30-33",Won,Over
2020,3,JAX,MIA,-2.5,49.5,"L, 13-31",Lost,Under
2020,4,JAX,@CIN,1.0,50.0,"L, 25-33",Lost,Over
2020,5,JAX,@HOU,6.5,55.0,"L, 14-30",Lost,Under
2020,6,JAX,DET,3.0,52.5,"L, 16-34",Lost,Under
2020,7,JAX,@LAC,8.0,48.0,"L, 29-39",Lost,Over
2020,8,JAX,HOU,7.0,49.0,"L, 25-27",Won,Over
2020,9,JAX,@GNB,13.5,47.5,"L, 20-24",Won,Under
2020,10,JAX,PIT,11.0,47.5,"L, 3-27",Lost,Under
2020,11,JAX,CLE,7.5,48.0,"L, 25-27",Won,Over
2020,12,JAX,@MIN,10.5,51.5,"L, 24-27",Won,Under
2020,13,JAX,TEN,7.5,52.5,"L, 10-31",Lost,Under
2020,14,JAX,@BAL,13.0,49.0,"L, 14-40",Lost,Over
2020,15,JAX,CHI,9.5,47.0,"L, 17-41",Lost,Over
2020,16,JAX,@IND,15.5,47.5,"L, 14-28",Won,Under
2020,1,KAN,HOU,-9.5,53.5,"W, 34-20",Won,Over
2020,2,KAN,@LAC,-8.5,47.0,"W, 23-20",Lost,Under
2020,3,KAN,@BAL,3.5,55.0,"W, 34-20",Won,Under
2020,4,KAN,NWE,-11.0,48.5,"W, 26-10",Won,Under
2020,5,KAN,LVR,-11.0,54.5,"L, 32-40",Lost,Over
2020,6,KAN,@BUF,-5.5,55.0,"W, 26-17",Won,Under
2020,7,KAN,@DEN,-7.0,46.0,"W, 43-16",Won,Over
2020,8,KAN,NYJ,-20.0,49.0,"W, 35-9",Won,Under
2020,9,KAN,CAR,-10.0,51.5,"W, 33-31",Lost,Over
2020,10,KAN,@LVR,-7.5,56.5,"W, 35-31",Lost,Over
2020,11,KAN,@TAM,-3.5,56.0,"W, 27-24",Lost,Under
2020,12,KAN,DEN,-13.0,51.5,"W, 22-16",Lost,Under
2020,13,KAN,@MIA,-7.5,52.0,"W, 33-27",Lost,Over
2020,14,KAN,@NOR,-2.5,54.0,"W, 32-29",Won,Over
2020,15,KAN,ATL,-11.0,54.0,"W, 17-14",Lost,Under
2020,16,KAN,LAC,7.0,43.0,"L, 21-38",Lost,Over
2020,17,KAN,CLE,-7.5,55.5,"W, 22-17",Lost,Under
2020,18,KAN,BUF,-3.0,55.0,"W, 38-24",Won,Over
2020,19,KAN,TAM,-3.0,54.5,"L, 9-31",Lost,Under
2020,1,SDG,@CIN,-2.5,41.5,"W, 16-13",Won,Under
2020,2,SDG,KAN,8.5,47.0,"L, 20-23",Won,Under
2020,3,SDG,CAR,-6.0,43.5,"L, 16-21",Lost,Under
2020,4,SDG,@TAM,7.5,42.5,"L, 31-38",Won,Over
2020,5,SDG,@NOR,7.0,49.5,"L, 27-30",Won,Over
2020,6,SDG,JAX,-8.0,48.0,"W, 39-29",Won,Over
2020,7,SDG,@DEN,-3.0,44.5,"L, 30-31",Lost,Over
2020,8,SDG,LVR,1.0,52.5,"L, 26-31",Lost,Over
2020,9,SDG,@MIA,1.5,49.0,"L, 21-29",Lost,Over
2020,10,SDG,NYJ,-10.0,47.0,"W, 34-28",Lost,Over
2020,11,SDG,@BUF,4.5,51.5,"L, 17-27",Lost,Under
2020,12,SDG,NWE,-2.0,46.5,"L, 0-45",Lost,Under
2020,13,SDG,ATL,-1.0,49.5,"W, 20-17",Won,Under
2020,14,SDG,@LVR,3.5,52.5,"W, 30-27",Won,Over
2020,15,SDG,DEN,-2.5,47.5,"W, 19-16",Won,Under
2020,16,SDG,@KAN,-7.0,43.0,"W, 38-21",Won,Over
2020,1,RAM,DAL,-1.0,52.0,"W, 20-17",Won,Under
2020,2,RAM,@PHI,2.0,46.0,"W, 37-19",Won,Over
2020,3,RAM,@BUF,1.5,46.5,"L, 32-35",Lost,Over
2020,4,RAM,NYG,-13.5,50.0,"W, 17-9",Lost,Under
2020,5,RAM,@WAS,-7.0,45.0,"W, 30-10",Won,Under
2020,6,RAM,@SFO,-2.5,51.0,"L, 16-24",Lost,Under
2020,7,RAM,CHI,-6.5,44.0,"W, 24-10",Won,Under
2020,8,RAM,@MIA,-3.5,46.5,"L, 17-28",Lost,Under
2020,9,RAM,SEA,-3.0,55.0,"W, 23-16",Won,Under
2020,10,RAM,@TAM,4.0,47.5,"W, 27-24",Won,Over
2020,11,RAM,SFO,-5.0,45.0,"L, 20-23",Lost,Under
2020,12,RAM,@ARI,-2.5,49.0,"W, 38-28",Won,Over
2020,13,RAM,NWE,-5.0,43.5,"W, 24-3",Won,Under
2020,14,RAM,NYJ,-17.5,44.5,"L, 20-23",Lost,Under
2020,15,RAM,@SEA,1.5,47.5,"L, 9-20",Lost,Under
2020,16,RAM,ARI,-1.0,42.0,"W, 18-7",Won,Under
2020,17,RAM,@SEA,3.0,42.5,"W, 30-20",Won,Over
2020,18,RAM,@GNB,7.0,45.0,"L, 18-32",Lost,Over
2020,1,RAI,@CAR,-3.0,48.0,"W, 34-30",Won,Over
2020,2,RAI,NOR,4.0,47.5,"W, 34-24",Won,Over
2020,3,RAI,@NWE,7.0,47.0,"L, 20-36",Lost,Over
2020,4,RAI,BUF,3.0,53.0,"L, 23-30",Lost,Push
2020,5,RAI,@KAN,11.0,54.5,"W, 40-32",Won,Over
2020,6,RAI,TAM,3.5,51.5,"L, 20-45",Lost,Over
2020,7,RAI,@CLE,1.0,48.0,"W, 16-6",Won,Under
2020,8,RAI,@LAC,-1.0,52.5,"W, 31-26",Won,Over
2020,9,RAI,DEN,-3.5,50.0,"W, 37-12",Won,Under
2020,10,RAI,KAN,7.5,56.5,"L, 31-35",Won,Over
2020,11,RAI,@ATL,-3.5,53.0,"L, 6-43",Lost,Under
2020,12,RAI,@NYJ,-7.5,48.5,"W, 31-28",Lost,Over
2020,13,RAI,IND,2.5,52.0,"L, 27-44",Lost,Over
2020,14,RAI,LAC,-3.5,52.5,"L, 27-30",Lost,Over
2020,15,RAI,MIA,3.0,48.0,"L, 25-26",Won,Over
2020,16,RAI,@DEN,-2.5,50.5,"W, 32-31",Lost,Over
2020,1,MIA,@NWE,7.5,41.5,"L, 11-21",Lost,Under
2020,2,MIA,BUF,5.5,42.5,"L, 28-31",Won,Over
2020,3,MIA,@JAX,2.5,49.5,"W, 31-13",Won,Under
2020,4,MIA,SEA,4.5,55.0,"L, 23-31",Lost,Under
2020,5,MIA,@SFO,8.5,50.5,"W, 43-17",Won,Over
2020,6,MIA,NYJ,-10.0,46.0,"W, 24-0",Won,Under
2020,7,MIA,LAR,3.5,46.5,"W, 28-17",Won,Under
2020,8,MIA,@ARI,6.0,49.0,"W, 34-31",Won,Over
2020,9,MIA,LAC,-1.5,49.0,"W, 29-21",Won,Over
2020,10,MIA,@DEN,-4.0,46.0,"L, 13-20",Lost,Under
2020,11,MIA,@NYJ,-7.5,46.5,"W, 20-3",Won,Under
2020,12,MIA,CIN,-10.5,43.0,"W, 19-7",Won,Under
2020,13,MIA,KAN,7.5,52.0,"L, 27-33",Won,Over
2020,14,MIA,NWE,1.5,40.5,"W, 22-12",Won,Under
2020,15,MIA,@LVR,-3.0,48.0,"W, 26-25",Lost,Over
2020,16,MIA,@BUF,-3.5,43.0,"L, 26-56",Lost,Over
2020,1,MIN,GNB,-1.0,44.0,"L, 34-43",Lost,Over
2020,2,MIN,@IND,3.5,49.0,"L, 11-28",Lost,Under
2020,3,MIN,TEN,3.0,49.5,"L, 30-31",Won,Over
2020,4,MIN,@HOU,3.5,52.5,"W, 31-23",Won,Over
2020,5,MIN,@SEA,6.5,54.0,"L, 26-27",Won,Under
2020,6,MIN,ATL,-3.5,53.5,"L, 23-40",Lost,Over
2020,7,MIN,@GNB,5.5,47.0,"W, 28-22",Won,Over
2020,8,MIN,DET,-3.0,51.5,"W, 34-20",Won,Over
2020,9,MIN,@CHI,-3.5,44.5,"W, 19-13",Won,Under
2020,10,MIN,DAL,-7.0,49.5,"L, 28-31",Lost,Over
2020,11,MIN,CAR,-3.0,50.0,"W, 28-27",Lost,Over
